,group,geometry,h3_index,node,Mode_Planned,Model,Line_Unique,address,area,location,TotalDemand,TotalTransfers,Total_Unique_Lines,BRT Lines,Cable Line Lines,Funicular Lines,HighSpeed Rail Lines,Interurban Rail Lines,LRT Lines,Metro Lines,Suburban Rail Lines,centroid,pop_0_500,emp_0_500,pop_500_1000,emp_500_1000,pop_1000_1500,emp_1000_1500,id,term_type,Region_category,Location_category,RegionLocation,Num_Modes,score,bus_terminal,HubType
279,279,"POLYGON ((34.65102461251845 31.775942892715467, 34.650364012538006 31.775560301498732, 34.64975188914357 31.776067048295193, 34.64980036293204 31.77695637952805, 34.650460958583594 31.777338975842834, 34.65107308477553 31.776832235826948, 34.65102461251845 31.775942892715467))",['8a3f4c35ab47fff'],[511107],['LRT'],Tel,"['L2-N', 'L2-S']","שדרות אלטלנה, רובע י""ד, אשדוד, נפת אשקלון, מחוז הדרום, 7748611, ישראל",תל אביב,טבעת,193.1601306,0.00013463,1,0,0,0,0,0,2,0,0,POINT (34.65041248804397 31.776449638438997),0.0,0.0,9967.088835141163,5662.891658307483,47441.10828589919,11247.419280730952,,,0,2,0,1,8.0,0,Not Hub
280,280,"MULTIPOLYGON (((34.641472448801714 31.788496098155367, 34.640860275574106 31.78900269301978, 34.64090867132572 31.789891905261932, 34.64156923876945 31.790274534515817, 34.64218141479313 31.789767946436374, 34.64213302057699 31.78887872231789, 34.641472448801714 31.788496098155367)), ((34.63973269690199 31.79179425489536, 34.639781074296664 31.792683448604233, 34.64044163307658 31.793066088038817, 34.64105381879387 31.792559528674712, 34.641005442935565 31.79167032308981, 34.6403448798236 31.791287688745218, 34.63973269690199 31.79179425489536)))","['8a3f4c35b037fff', '8a3f4c35b1a7fff', '8a3f4c35b1a7fff']","[512286, 511048, 512105]",['LRT'],Ashdod-ashkelon,"['Orange_S,', 'L1-N', 'L1-S', 'L2-N', 'L2-S,', 'Orange_N', 'Orange_S', 'RedN', 'RedS']","שדרות הרצל, רובע הקריה, אשדוד, נפת אשקלון, מחוז הדרום, 7745258, ישראל",תל אביב,טבעת,20842.47,10494.45,3,0,0,0,0,0,9,0,0,POINT (34.64095705924878 31.79078108567588),12652.065541792745,7027.744393199179,9184.103332285693,3391.30678855466,58689.99522306465,12582.669677617672,845.0,מסוף גדול,0,2,0,1,36.0,3,Local
281,281,"POLYGON ((34.643035472865265 31.79370747359142, 34.642423286403435 31.794214033740378, 34.64247164083169 31.79510324454058, 34.643132180184686 31.79548590706825, 34.643744369441585 31.7949793537067, 34.643696016550386 31.79409013102986, 34.643035472865265 31.79370747359142))","['8a3f4c35b177fff', '8a3f4c35b177fff']","[511092, 512124]",['LRT'],Tel,"['RedN', 'RedS,', 'L1-N', 'L1-S', 'L2-N', 'L2-S']","ירושלים, רובע ה', אשדוד, נפת אשקלון, מחוז הדרום, 7742202, ישראל",תל אביב,טבעת,5460.889999999999,1413.51,2,0,0,0,0,0,6,0,0,POINT (34.64308382900825 31.794596690099688),0.0,0.0,21819.5277629404,9893.303772915588,57318.489606809424,14298.305277955604,,,0,2,0,1,24.0,0,Local
282,282,"POLYGON ((34.63873327419558 31.785187240572732, 34.638072675081894 31.784804648901318, 34.637460508193094 31.785311256544073, 34.63750893762105 31.78620044907557, 34.638169532403445 31.786583045839656, 34.63878170208919 31.78607644497979, 34.63873327419558 31.785187240572732))",['8a3f4c35b577fff'],[511101],['LRT'],Tel,"['L2-N', 'L2-S']","בן עמי, רובע הקריה, אשדוד, נפת אשקלון, מחוז הדרום, 7775505, ישראל",תל אביב,טבעת,8889.41,291.34,1,0,0,0,0,0,2,0,0,POINT (34.638121106226144 31.785693847139516),8653.339787416857,3195.3179208659244,14995.47475202594,8325.9428046768,52190.04969269953,11116.39960081868,,,0,2,0,1,8.0,0,Not Hub
283,283,"POLYGON ((34.63533332379086 31.781495960715265, 34.63467269734736 31.781113401535137, 34.63406053680088 31.78162002194988, 34.63410899990008 31.78250919476416, 34.63476962201249 31.782891759038296, 34.635381785356806 31.782385145404316, 34.63533332379086 31.781495960715265))",['8a3f4c35b58ffff'],[511102],['LRT'],Tel,"['L2-N', 'L2-S']","מקיף י, כנרת, רובע י""א, אשדוד, נפת אשקלון, מחוז הדרום, 7767309, ישראל",תל אביב,טבעת,2631.92,0.8603731,1,0,0,0,0,0,2,0,0,POINT (34.63472116216353 31.782002580055384),0.0,0.0,34831.50681506891,11524.019709610577,27284.70697862073,7324.363625080955,,,0,2,0,1,8.0,0,Not Hub
284,284,"POLYGON ((34.647997357499705 31.802610886379995, 34.64738515147795 31.803117399003362, 34.64743343089103 31.80400662802979, 34.64809391478605 31.8043893563104, 34.648706123601016 31.80388285047903, 34.64865784572771 31.802993609574884, 34.647997357499705 31.802610886379995))","['8a3f4c35bb77fff', '8a3f4c35bb77fff']","[511069, 512123]",['LRT'],Tel,"['RedN', 'RedS,', 'L1-N', 'L1-S', 'L2-N', 'L2-S']","שדרות הרצל, רובע ב', קריית איתנים, אשדוד, נפת אשקלון, מחוז הדרום, 7750502, ישראל",תל אביב,טבעת,5722.42,178.88,2,0,0,0,0,0,6,0,0,POINT (34.64804563862596 31.803500121115885),0.0,0.0,16743.559220209343,5873.109415509783,52111.83753296548,16574.73020429606,,,0,2,0,1,24.0,0,Local
285,285,"POLYGON ((34.64587094734745 31.798795066053817, 34.64525874970692 31.79930159904919, 34.64530706127124 31.800190820269577, 34.64596756893749 31.80057352037166, 34.646579769372025 31.800066994166315, 34.646531459346306 31.79917776106866, 34.64587094734745 31.798795066053817))","['8a3f4c35bbaffff', '8a3f4c35bbaffff']","[511091, 512192]",['LRT'],Tel,"['RedN', 'RedS,', 'L1-N', 'L1-S', 'L2-N', 'L2-S']","שדרות הרצל, רובע ה', אשדוד, נפת אשקלון, מחוז הדרום, 7742202, ישראל",תל אביב,טבעת,6514.6,127.64,2,0,0,0,0,0,6,0,0,POINT (34.64591926062563 31.799684292983066),0.0,0.0,8901.835354479957,2664.902239815344,63395.33778203549,20288.016690489232,,,0,2,0,1,24.0,0,Local
286,286,"POLYGON ((34.647127148136036 31.786604256916817, 34.64651498797019 31.787110896430498, 34.6465633867612 31.788000165445712, 34.64722394418324 31.788382806824796, 34.647836107145054 31.787876174096045, 34.647787709888846 31.786986893203082, 34.647127148136036 31.786604256916817))","['8a3f4c35bd6ffff', '8a3f4c35bd6ffff']","[511093, 512097]",['LRT'],Tel,"['L1-N', 'L1-S,', 'Orange_N', 'Orange_S', 'RedN', 'RedS']","בני ברית, רובע הקריה, אשדוד, נפת אשקלון, מחוז הדרום, 7745646, ישראל",תל אביב,טבעת,3409.63,3195.0199999999995,2,0,0,0,0,0,6,0,0,POINT (34.64717554864285 31.78749353164002),7964.604824158286,2962.597106090002,23900.964844563983,6008.293382953446,61574.96575929708,20344.480243591923,,,0,2,0,1,24.0,0,Local
287,287,"POLYGON ((34.6890755586635 31.78162050297549, 34.68841510775561 31.781237734010027, 34.68780301853859 31.781744630357863, 34.68785137743579 31.782634288883074, 34.68851182401725 31.783017062948026, 34.68912391602793 31.782510173388463, 34.6890755586635 31.78162050297549))",['8a3f4c35ca77fff'],[525471],['BRT'],Tel,['RH-GY1'],"יהודית, גן יבנה, נפת רחובות, מחוז המרכז, 7757403, ישראל",תל אביב,טבעת,790.4,0.0,1,1,0,0,0,0,0,0,0,POINT (34.68846346836848 31.782127398247844),0.0,0.0,0.0,0.0,9438.681648067097,3143.6916875911547,125.0,מסוף קטן,0,2,0,1,3.0,2,Not Hub
288,288,"POLYGON ((34.663859275364 31.75322893133576, 34.66319861693357 31.75284640888177, 34.66258657754149 31.753353408099915, 34.66263519377951 31.75424292299979, 34.663295847885365 31.75462545056332, 34.66390789007777 31.75411845811763, 34.663859275364 31.75322893133576))",['8a3f4c35e01ffff'],[512273],['LRT'],Ashdod-ashkelon,"['Orange_N', 'Orange_S', 'RedN', 'RedS']","4, מועצה אזורית באר טוביה, נפת אשקלון, מחוז הדרום, 7748611, ישראל",תל אביב,טבעת,0.0,0.0,1,0,0,0,0,0,4,0,0,POINT (34.66324723489242 31.753735929488705),0.0,0.0,0.0,0.0,3814.5893856827697,951.3028771655386,,,0,2,0,1,16.0,0,Not Hub
289,289,"POLYGON ((34.66811458712496 31.76086146387697, 34.66745397621508 31.760478884968702, 34.66684192002502 31.76098584354236, 34.66689047194611 31.761875374248127, 34.66755107853072 31.762257958262975, 34.668163137519514 31.76175100646565, 34.66811458712496 31.76086146387697))",['8a3f4c35eaaffff'],[512272],['LRT'],Ashdod-ashkelon,"['Orange_N', 'Orange_S', 'RedN', 'RedS']","3717, מועצה אזורית באר טוביה, נפת אשקלון, מחוז הדרום, 7757403, ישראל",תל אביב,טבעת,0.0,0.0,1,0,0,0,0,0,4,0,0,POINT (34.667502529855675 31.761368421382706),0.0,0.0,0.0,0.0,5330.1498400154605,2374.511910721505,,,0,2,0,1,16.0,0,Not Hub
290,290,"POLYGON ((34.756503933829975 31.869888676239903, 34.755891676129394 31.87039519503451, 34.75593925067131 31.871285203863742, 34.75659908135434 31.871668705801273, 34.75664664513988 31.872558717188607, 34.75730646783976 31.87294222852059, 34.757918731087244 31.87243572339908, 34.757871168861506 31.871545700108523, 34.75721134182851 31.871162193842903, 34.75716376884605 31.87027217311058, 34.756503933829975 31.869888676239903))","['8a3f4c369067fff', '8a3f4c369a97fff']","[512146, 511067]",['LRT'],Ashdod-ashkelon,"['Light-Blue_S', 'Turquoise_N', 'Turquoise_S,', 'L1-N', 'L1-S']","מועצה אזורית חבל יבנה, נפת רחובות, מחוז המרכז, ישראל",תל אביב,טבעת,1632.35,14.9360258,2,0,0,0,0,0,5,0,0,POINT (34.75690520815221 31.87141544990543),0.0,0.0,5727.476003291067,1322.452621120947,7757.955206758067,3923.933963097872,,,0,2,0,1,20.0,0,Local
291,291,"POLYGON ((34.75023855774157 31.87228368556387, 34.74957870881727 31.871900205265323, 34.74896643581226 31.872406671777046, 34.749014008957765 31.873296611751375, 34.74967385354817 31.87368009711517, 34.75028612932697 31.873173637439585, 34.75023855774157 31.87228368556387))",['8a3f4c3692b7fff'],[511277],['LRT'],Tel,"['LRT-L1', 'LRT-L2']","בית כנסת אוהל מועד, התבור, נאות שז""ר, יבנה, נפת רחובות, מחוז המרכז, ישראל",תל אביב,טבעת,15480.53,995.610387,1,0,0,0,0,0,2,0,0,POINT (34.749626283662415 31.872790150967553),5809.20358278612,1341.323211178243,4984.457642154206,857.0469295338985,11010.994673388032,4193.1593705820205,,,0,2,0,1,8.0,0,Not Hub
292,292,"MULTIPOLYGON (((34.74052366412291 31.858016409358438, 34.74118360443973 31.858399781994304, 34.741795846915444 31.857893240328156, 34.74174814629734 31.85700331919769, 34.741088201648026 31.856619951633085, 34.74047596194932 31.857126500127524, 34.74052366412291 31.858016409358438)), ((34.74193890887758 31.860562990186533, 34.74259883324578 31.860946381612553, 34.7426465031666 31.861836298541096, 34.74330641955964 31.862219699361887, 34.743918670364735 31.861713178184598, 34.744578583114986 31.862096583330707, 34.74519083183383 31.86159005457854, 34.745143165026285 31.860700113849695, 34.744483247943336 31.860316713773535, 34.74387100200058 31.860823249356073, 34.743211081274694 31.860439853605023, 34.74316340215891 31.85954992734164, 34.742503473457965 31.859166540985832, 34.74189122820553 31.859673075823007, 34.74193890887758 31.860562990186533)), ((34.74712289303561 31.861850341519734, 34.74773513758001 31.861343797617153, 34.74768747388554 31.860453833086748, 34.747027564090146 31.860070424360043, 34.74641532232171 31.860576975093295, 34.74646298757268 31.86146692772275, 34.74712289303561 31.861850341519734)), ((34.74406163556353 31.864382951125776, 34.744721536004526 31.864766370735445, 34.74533379236119 31.864259863220642, 34.74528614550123 31.863369929264447, 34.74462624072719 31.8629865147235, 34.744013987146175 31.863493029069872, 34.74406163556353 31.864382951125776)), ((34.746136577533 31.867313089934974, 34.746748839440194 31.866806596085258, 34.74670121408569 31.86591665700484, 34.746041325265814 31.865533223674916, 34.74542906613376 31.866039724357513, 34.74547669304644 31.866929651537305, 34.746136577533 31.867313089934974)), ((34.74755154413797 31.869859856951745, 34.74816381159458 31.86935337676973, 34.748116207746804 31.868463432568564, 34.74745633488341 31.86807998045056, 34.746844070201355 31.868586467466734, 34.746891675608126 31.86947639976697, 34.74755154413797 31.869859856951745)))","['8a3f4c3694cffff', '8a3f4c369617fff', '8a3f4c36962ffff', '8a3f4c3696b7fff', '8a3f4c36ba17fff', '8a3f4c36ba17fff', '8a3f4c36ba2ffff', '8a3f4c36bb47fff', '8a3f4c36bb5ffff', '8a3f4c36bb5ffff']","[512073, 511099, 511051, 511100, 511110, 512082, 511055, 512231, 400360, 400360]","['LRT', 'Rail', 'Interurban Rail', 'Suburban Rail']",Ashdod-ashkelon,"['Light-Blue_S,', 'L2-N', 'L2-S,', 'Turquoise_N', 'Turquoise_S,', 'rail_12_1', 'rail_12_2', 'rail_19_1', 'rail_19_2,', 'L1-N', 'L1-S', 'L2-N', 'L2-S', 'LRT-L2,', 'Light-Blue_S', 'Turquoise_N', 'Turquoise_S,', 'rail_5_1', 'rail_5_2,', 'L2-N', 'L2-S', 'LRT-L1', 'LRT-L2']","רמות בן צבי, יבנה, נפת רחובות, מחוז המרכז, ישראל",תל אביב,טבעת,122931.51,97322.244901,8,0,0,0,0,2,23,0,4,POINT (34.744602338148226 31.862541546598358),0.0,2360.24664326566,2983.204573857395,350.8569166217948,17081.568409044165,3967.534723122109,,,0,2,0,3,156.0,0,National
293,293,"MULTIPOLYGON (((34.742462957470366 31.87035189916448, 34.74251055836163 31.871241786422345, 34.741898277706355 31.87174822190273, 34.741945869405434 31.872638099818317, 34.74260574019976 31.873021554153073, 34.74321802362947 31.87251512550758, 34.7431704334904 31.871625235692285, 34.743782712062114 31.871118792639, 34.743735112730384 31.870228893481283, 34.74307523326745 31.869845449276866, 34.742462957470366 31.87035189916448)), ((34.74006142186034 31.873267484383987, 34.740109005928176 31.874157341057227, 34.74076887603064 31.874540796129, 34.74138116640007 31.87403438946369, 34.74133358389268 31.873144520891213, 34.74067370945543 31.87276107088345, 34.74006142186034 31.873267484383987)))","['8a3f4c3696cffff', '8a3f4dcb68b7fff', '8a3f4dcb68b7fff', '8a3f4dcb6997fff']","[512237, 511097, 512238, 511098]",['LRT'],Ashdod-ashkelon,"['Light-Blue_S,', 'L2-N', 'L2-S']","1, הרב בוכריס, נאות אשכול, יבנה, נפת רחובות, מחוז המרכז, ישראל",תל אביב,טבעת,10378.01,875.80625155,2,0,0,0,0,0,6,0,0,POINT (34.742134107902686 31.872172632693616),3752.6208159096927,528.976379037787,11050.138665964769,4377.209285787372,10724.007391909508,2960.673074367386,,,0,2,0,1,24.0,0,Local
294,294,"POLYGON ((34.74359227484434 31.86755918244308, 34.74293238307028 31.867175752697968, 34.74232011490727 31.86768222382579, 34.742367735743215 31.868572117865764, 34.743027623183444 31.86895555267757, 34.743639894121564 31.868449088382878, 34.74359227484434 31.86755918244308))",['8a3f4c3696d7fff'],[512108],['LRT'],Ashdod-ashkelon,['Light-Blue_S'],"התנאים, רמות בן צבי, יבנה, נפת רחובות, מחוז המרכז, ישראל",תל אביב,טבעת,0.0,0.0,1,0,0,0,0,0,1,0,0,POINT (34.74298000560678 31.86806565246462),0.0,2223.998247600306,8977.35923593796,1693.033656065893,14243.235739349791,3067.733068808725,,,0,2,0,1,4.0,0,Not Hub
295,295,"POLYGON ((34.76522403768764 31.877544721308976, 34.764564261539114 31.877161155082966, 34.763951993476276 31.877667655574907, 34.763999498790184 31.87855771545259, 34.76465927060536 31.878941286743085, 34.765271541439944 31.8784347930916, 34.76522403768764 31.877544721308976))",['8a3f4c369b67fff'],[512118],['LRT'],Ashdod-ashkelon,"['Light-Blue_S', 'Turquoise_N', 'Turquoise_S']","כפר הנגיד, מועצה אזורית גן רווה, נפת רחובות, מחוז המרכז, 7627603, ישראל",תל אביב,טבעת,0.0,0.0,1,0,0,0,0,0,3,0,0,POINT (34.76461176855147 31.878051220690846),0.0,0.0,0.0,0.0,7732.160243625232,2366.463032312316,,,0,2,0,1,12.0,0,Not Hub
296,296,"MULTIPOLYGON (((34.73073684840521 31.818710426188247, 34.7301247060434 31.819217233058314, 34.73017270749559 31.820107162644753, 34.73083284976569 31.820490297258434, 34.73144499491165 31.819983497198756, 34.73139699500338 31.819093555714804, 34.73073684840521 31.818710426188247)), ((34.732717276606074 31.81985982848932, 34.73210513354906 31.820366636129577, 34.73215312271234 31.821256580206885, 34.7328132533884 31.821639728541747, 34.73342539922924 31.821132927712704, 34.73337741161019 31.820242971737386, 34.732717276606074 31.81985982848932)))","['8a3f4c36a71ffff', '8a3f4c36a78ffff']","[525485, 525486]",['BRT'],Tel,"['RH-GY2,', 'RH-GY1']","4102, משגב דב, מועצה אזורית גדרות, נפת רחובות, מחוז המרכז, 6094600, ישראל",תל אביב,טבעת,3192.97,554.596,2,2,0,0,0,0,0,0,0,POINT (34.731775062391094 31.820175071557113),0.0,0.0,0.0,0.0,1487.3238188827634,805.0715237261227,,,0,2,0,1,6.0,0,Not Hub
297,297,"POLYGON ((34.744395593628575 31.811119177074847, 34.74373545447829 31.81073603846338, 34.743123353241295 31.811242977949945, 34.74317138837014 31.81213304923938, 34.74383152319465 31.812516192942834, 34.7444436272161 31.81200926026502, 34.744395593628575 31.811119177074847))",['8a3f4c36ac07fff'],[525487],['BRT'],Tel,['RH-GY1'],"7, משגב דב, מועצה אזורית גדרות, נפת רחובות, מחוז המרכז, 6094600, ישראל",תל אביב,טבעת,322.76000000000005,322.76000000000005,1,1,0,0,0,0,0,0,0,POINT (34.74378349131673 31.811626115474787),0.0,0.0,0.0,0.0,1545.75662529087,789.1214449664869,,,0,2,0,1,3.0,0,Not Hub
298,298,"MULTIPOLYGON (((34.73156185774785 31.84591414588279, 34.73160965976717 31.84680400817859, 34.732269679096646 31.847187287604086, 34.73288190073849 31.846680699658652, 34.7328341002713 31.845790825465322, 34.73217407661015 31.845407551115137, 34.73156185774785 31.84591414588279)), ((34.73297748173053 31.84846044129625, 34.73302526225548 31.849350308739698, 34.733685265648646 31.849733606958186, 34.73429749284882 31.849227032659144, 34.73424971387677 31.848337153317853, 34.733589706151676 31.847953860173675, 34.73297748173053 31.84846044129625)), ((34.734957492605 31.849610335199987, 34.73500526082902 31.850500217113932, 34.73566525261572 31.85088352905125, 34.73627748051036 31.850376954000794, 34.7362297138396 31.849487060188522, 34.73556971772096 31.849103753325227, 34.734957492605 31.849610335199987)), ((34.73693746865904 31.850760270260807, 34.73698522458104 31.85165016664502, 34.73764520475922 31.852033492301562, 34.73825743334727 31.85152691650038, 34.73820967897884 31.850637008217387, 34.737549694468775 31.850253687634552, 34.73693746865904 31.850760270260807)))","['8a3f4c36b01ffff', '8a3f4c36b02ffff', '8a3f4c36b08ffff', '8a3f4c36b46ffff']","[511076, 512081, 512267, 512228]",['LRT'],Tel,"['Turquoise_N,', 'Turquoise_N', 'Turquoise_S,', 'L1-N', 'L1-S', 'L2-N', 'L2-S']","רמות בן צבי, יבנה, נפת רחובות, מחוז המרכז, ישראל",תל אביב,טבעת,5570.969999999999,224.36,3,0,0,0,0,0,9,0,0,POINT (34.7347685826421 31.849069598914166),0.0,0.0,0.0,0.0,7044.783051424478,2222.8491080836684,,,0,2,0,1,36.0,0,Local
299,299,"POLYGON ((34.739625122072866 31.853183496710436, 34.73896515350535 31.852800157334247, 34.738352922139235 31.853306726309707, 34.738400656562796 31.854196627835208, 34.739060620798156 31.854579972284128, 34.73967285494209 31.854073410135022, 34.739625122072866 31.853183496710436))",['8a3f4c36b14ffff'],[512268],['LRT'],Ashdod-ashkelon,"['Turquoise_N', 'Turquoise_S']","רמות בן צבי, יבנה, נפת רחובות, מחוז המרכז, ישראל",תל אביב,טבעת,0.0,0.0,1,0,0,0,0,0,2,0,0,POINT (34.73901288963189 31.853690064584704),0.0,0.0,0.0,0.0,9978.311404789483,4621.481583633078,,,0,2,0,1,8.0,0,Not Hub
